temperature_C,condition,bin_key,n_samples,SOC_IQR_fraction,SOC_range_fraction
25.0,A_raw_VI_bins,"(9, 3)",56,0.026720291772458604,0.06813381027128224
25.0,A_raw_VI_bins,"(9, 4)",62,0.02019914642311782,0.11026849138916023
25.0,A_raw_VI_bins,"(9, 7)",66,0.021152302466909134,0.10361422953843691
25.0,A_raw_VI_bins,"(9, 9)",51,0.05001843085635688,0.055502939340327184
25.0,A_raw_VI_bins,"(9, 10)",54,0.052907767409584305,0.09042419173921701
25.0,A_raw_VI_bins,"(9, 17)",78,0.004033199566192663,0.010757627051630997
25.0,A_raw_VI_bins,"(9, 25)",51,0.004247281524151936,0.020227808696160587
25.0,A_raw_VI_bins,"(9, 29)",71,0.002834125405664023,0.0253482795995017
25.0,A_raw_VI_bins,"(10, 7)",51,0.029941697223770047,0.05859118512016637
25.0,A_raw_VI_bins,"(10, 10)",62,0.05103245202737039,0.10143091755620237
25.0,A_raw_VI_bins,"(10, 23)",75,0.0013401452747207332,0.003026417816855781
25.0,A_raw_VI_bins,"(10, 24)",75,0.001869791597577497,0.031067171809630006
25.0,A_raw_VI_bins,"(10, 29)",64,0.0073459061266338554,0.034328111266691
25.0,A_raw_VI_bins,"(11, 4)",50,0.029064760182862526,0.0671493765210594
25.0,A_raw_VI_bins,"(11, 5)",65,0.025720750643325074,0.10136273406298241
25.0,A_raw_VI_bins,"(11, 7)",68,0.021190373118883665,0.10435462919091804
25.0,A_raw_VI_bins,"(11, 10)",59,0.056049442562265184,0.09720402899577829
25.0,A_raw_VI_bins,"(11, 11)",58,0.012394519565530171,0.07117942952035522
25.0,A_raw_VI_bins,"(11, 12)",53,0.01800906080914272,0.08083645092211028
25.0,A_raw_VI_bins,"(11, 17)",64,0.0027998404453363213,0.01024301964123181
25.0,A_raw_VI_bins,"(11, 29)",154,0.009825638056897235,0.03640345383141691
25.0,A_raw_VI_bins,"(12, 3)",52,0.034301347252895575,0.06774017817005207
25.0,A_raw_VI_bins,"(12, 9)",51,0.039261050194564606,0.0640243797445545
25.0,A_raw_VI_bins,"(12, 10)",60,0.036814187176280655,0.07996233475681086
25.0,A_raw_VI_bins,"(12, 14)",63,0.021731697931301586,0.10569984253473036
25.0,A_raw_VI_bins,"(12, 17)",91,0.0048484089287247345,0.011535818560242217
25.0,A_raw_VI_bins,"(12, 18)",50,0.00642529896376387,0.02614893605444646
25.0,A_raw_VI_bins,"(12, 29)",68,0.0026979849285302115,0.017115920792809602
25.0,A_raw_VI_bins,"(13, 10)",67,0.03970097172545489,0.11180319015217055
25.0,A_raw_VI_bins,"(13, 12)",53,0.017759432185275703,0.10752394936235443
25.0,A_raw_VI_bins,"(13, 17)",93,0.006522398633720616,0.02460165973425782
25.0,A_raw_VI_bins,"(13, 18)",55,0.00665066010606663,0.039285125951283695
25.0,A_raw_VI_bins,"(13, 29)",114,0.004766098203841468,0.03235898133994661
25.0,A_raw_VI_bins,"(14, 17)",98,0.004176852313220625,0.011389547900978625
25.0,A_raw_VI_bins,"(14, 19)",52,0.01154745447573996,0.05978433569914793
25.0,A_raw_VI_bins,"(14, 26)",52,0.00018515070117633425,0.017101488306944523
25.0,A_raw_VI_bins,"(14, 29)",108,0.011446653299396897,0.039332210748747404
25.0,A_raw_VI_bins,"(15, 10)",54,0.027533452655182755,0.06906871535927017
25.0,A_raw_VI_bins,"(15, 11)",50,0.006745395008227517,0.0605683559450364
25.0,A_raw_VI_bins,"(15, 14)",52,0.027286966966259874,0.11072182254512858
25.0,A_raw_VI_bins,"(15, 17)",81,0.005470604812500501,0.027128170136348495
25.0,A_raw_VI_bins,"(15, 18)",59,0.005764352276194318,0.0271291650959975
25.0,A_raw_VI_bins,"(15, 21)",51,0.03452436936828579,0.07032102692410497
25.0,A_raw_VI_bins,"(15, 23)",53,0.0012105742667138375,0.03305917143104786
25.0,A_raw_VI_bins,"(15, 24)",64,0.0013619170874686337,0.0491882806363686
25.0,A_raw_VI_bins,"(15, 29)",90,0.003144362541706136,0.008107094814544302
25.0,A_raw_VI_bins,"(16, 7)",55,0.01734707932492785,0.08009691254191881
25.0,A_raw_VI_bins,"(16, 10)",64,0.03313583049067803,0.08031149512116054
25.0,A_raw_VI_bins,"(16, 17)",125,0.007361888187584487,0.0450253944209571
25.0,A_raw_VI_bins,"(16, 18)",56,0.009353918413463447,0.056316985171885936
25.0,A_raw_VI_bins,"(16, 29)",104,0.00952901415720836,0.0392455658050741
25.0,A_raw_VI_bins,"(17, 17)",67,0.0029917066605090192,0.0242046351344547
25.0,A_raw_VI_bins,"(17, 19)",54,0.0196860794027659,0.0811521679386688
25.0,A_raw_VI_bins,"(17, 24)",53,0.0009078710070928309,0.044822705005977626
25.0,A_raw_VI_bins,"(17, 25)",58,0.005360090805393736,0.04701942940702242
25.0,A_raw_VI_bins,"(17, 26)",59,0.00021785930418516397,0.0564145000192014
25.0,A_raw_VI_bins,"(17, 29)",166,0.017579818080348364,0.05024835861054816
25.0,A_raw_VI_bins,"(18, 17)",89,0.005613575784987779,0.026768756958542195
25.0,A_raw_VI_bins,"(18, 20)",52,0.03860708444094052,0.09415603501259517
25.0,A_raw_VI_bins,"(18, 24)",50,0.0010107479107150374,0.06407752159997099
25.0,A_raw_VI_bins,"(18, 29)",150,0.01068648748425094,0.036743730031370325
25.0,A_raw_VI_bins,"(19, 17)",95,0.005894654435816771,0.026887417719363815
25.0,A_raw_VI_bins,"(19, 18)",54,0.006189405784123803,0.028244614555855918
25.0,A_raw_VI_bins,"(19, 29)",203,0.006243991376526925,0.055251222043012416
25.0,A_raw_VI_bins,"(20, 17)",87,0.005127569291786593,0.023881315439273687
25.0,A_raw_VI_bins,"(20, 23)",72,0.001540255722763062,0.0330924752248532
25.0,A_raw_VI_bins,"(20, 24)",82,0.0017402608098638361,0.0395383908605782
25.0,A_raw_VI_bins,"(20, 26)",68,0.015368582438787082,0.04763989338410218
25.0,A_raw_VI_bins,"(20, 29)",125,0.017866317493122508,0.043739569040470216
25.0,A_raw_VI_bins,"(21, 17)",92,0.01889994390022498,0.02415183782786201
25.0,A_raw_VI_bins,"(21, 18)",50,0.019043543097467475,0.04977649790631594
25.0,A_raw_VI_bins,"(21, 29)",242,0.005806949160029551,0.05472615874724329
25.0,A_raw_VI_bins,"(21, 30)",53,0.020245560873472013,0.09337903651129392
25.0,A_raw_VI_bins,"(22, 21)",54,0.01852321100019222,0.05537569677319332
25.0,A_raw_VI_bins,"(22, 23)",73,0.0009494089497171232,0.002336952507212997
25.0,A_raw_VI_bins,"(22, 25)",58,0.005434043754476203,0.026371776328290297
25.0,A_raw_VI_bins,"(22, 29)",197,0.02068775645588511,0.05071674258800957
25.0,A_raw_VI_bins,"(23, 17)",78,0.003873014539964581,0.024204356953751116
25.0,A_raw_VI_bins,"(23, 23)",50,0.0006923423935671358,0.04001703730750933
25.0,A_raw_VI_bins,"(23, 29)",180,0.008994462860622221,0.0329917529586119
25.0,A_raw_VI_bins,"(24, 16)",55,0.0042023748132100636,0.010631143849431202
25.0,A_raw_VI_bins,"(24, 17)",68,0.005930605234922837,0.024079108410239858
25.0,A_raw_VI_bins,"(24, 29)",209,0.013195069624508893,0.04816375872403583
25.0,A_raw_VI_bins,"(24, 34)",52,0.054775709372899495,0.1310326032797497
25.0,A_raw_VI_bins,"(25, 23)",57,0.001513190363047645,0.0030481516115743457
25.0,A_raw_VI_bins,"(25, 24)",97,0.0017726703686165024,0.020363202953557646
25.0,A_raw_VI_bins,"(25, 26)",75,0.015339775320142857,0.049942445138269786
25.0,A_raw_VI_bins,"(25, 29)",175,0.005445302225368431,0.040003380577164904
25.0,A_raw_VI_bins,"(26, 17)",53,0.004237200255462592,0.023089940483495996
25.0,A_raw_VI_bins,"(26, 19)",53,0.01990252929365144,0.059298748099722465
25.0,A_raw_VI_bins,"(26, 29)",201,0.005759533954595053,0.05101398747859626
25.0,A_raw_VI_bins,"(26, 31)",51,0.025433391831301055,0.07387315766439911
25.0,A_raw_VI_bins,"(26, 32)",50,0.013421691552463477,0.10671619891615075
25.0,A_raw_VI_bins,"(26, 34)",65,0.05002388400580671,0.12449414527402453
25.0,A_raw_VI_bins,"(27, 16)",59,0.005967300399228104,0.011083892680460505
25.0,A_raw_VI_bins,"(27, 17)",72,0.005311790869413913,0.011279122679879516
25.0,A_raw_VI_bins,"(27, 26)",72,0.00025773198757417237,0.02191531690456383
25.0,A_raw_VI_bins,"(27, 29)",104,0.008297740995592995,0.040775296792743054
25.0,A_raw_VI_bins,"(27, 33)",64,0.017814631201951536,0.09651459249986133
25.0,A_raw_VI_bins,"(27, 34)",61,0.04353852837817879,0.1071380302117888
25.0,A_raw_VI_bins,"(28, 17)",51,0.00434790620725467,0.019770520031779593
25.0,A_raw_VI_bins,"(28, 23)",81,0.00144837796824282,0.0031161487117979947
25.0,A_raw_VI_bins,"(28, 24)",74,0.0017996906398761725,0.04709033542586105
25.0,A_raw_VI_bins,"(28, 28)",68,0.010371738789221263,0.029293918728167334
25.0,A_raw_VI_bins,"(28, 29)",180,0.010848285631696264,0.02930192662334774
25.0,A_raw_VI_bins,"(29, 10)",53,0.025716639456634938,0.05457950837131942
25.0,A_raw_VI_bins,"(29, 29)",151,0.006760454252217274,0.04777464319687763
25.0,A_raw_VI_bins,"(29, 31)",53,0.019609866583194524,0.05080293880186715
25.0,A_raw_VI_bins,"(29, 34)",58,0.04267219071296291,0.10989030781969811
25.0,A_raw_VI_bins,"(29, 35)",59,0.11870619673718497,0.2576167914855325
25.0,A_raw_VI_bins,"(30, 17)",77,0.003646328677970656,0.011294761999021907
25.0,A_raw_VI_bins,"(30, 26)",51,0.0001815298315962499,0.0003702844796932281
25.0,A_raw_VI_bins,"(30, 29)",152,0.008342054697924706,0.0362197623039382
25.0,A_raw_VI_bins,"(30, 35)",74,0.16160840432844026,0.2532520810774403
25.0,A_raw_VI_bins,"(31, 17)",71,0.005028541365921346,0.010368484702057423
25.0,A_raw_VI_bins,"(31, 29)",102,0.03202452120304844,0.03954685266128055
25.0,A_raw_VI_bins,"(31, 35)",59,0.13681737539854855,0.24943500700667665
25.0,A_raw_VI_bins,"(32, 17)",55,0.017563428072322362,0.02193061962047138
25.0,A_raw_VI_bins,"(32, 24)",71,0.0012538399433233982,0.058015180531625465
25.0,A_raw_VI_bins,"(32, 29)",131,0.009530531401128028,0.013907636777523602
25.0,A_raw_VI_bins,"(32, 35)",57,0.12774539335974933,0.23681721797776267
25.0,A_raw_VI_bins,"(33, 29)",188,0.02664125624203373,0.05268926400116258
25.0,A_raw_VI_bins,"(33, 30)",54,0.029820975304584607,0.07759557386471605
25.0,A_raw_VI_bins,"(33, 35)",70,0.11220491478732647,0.20083968292409632
25.0,A_raw_VI_bins,"(34, 7)",56,0.011242087747209029,0.07151771726764133
25.0,A_raw_VI_bins,"(34, 10)",56,0.0384763879663923,0.06840263345591668
25.0,A_raw_VI_bins,"(34, 17)",83,0.0059355008675761045,0.011609459946937073
25.0,A_raw_VI_bins,"(34, 18)",57,0.004427346502528073,0.029933342506332727
25.0,A_raw_VI_bins,"(34, 25)",51,0.005395684953656499,0.05109215346709017
25.0,A_raw_VI_bins,"(34, 26)",67,0.0110016237132049,0.04353442606434621
25.0,A_raw_VI_bins,"(34, 29)",98,0.008485245733371283,0.018960026711915767
25.0,A_raw_VI_bins,"(35, 17)",67,0.005351877520127224,0.02371631301871524
25.0,A_raw_VI_bins,"(35, 23)",68,0.0012160458493313264,0.0028752910497806816
25.0,A_raw_VI_bins,"(35, 24)",75,0.0017403098392128058,0.05120717794248453
25.0,A_raw_VI_bins,"(35, 29)",129,0.005771556856207671,0.050155490300906935
25.0,A_raw_VI_bins,"(36, 17)",79,0.0057759146253117954,0.026258811393096715
25.0,A_raw_VI_bins,"(36, 18)",60,0.018803755272071676,0.048818549204254214
25.0,A_raw_VI_bins,"(36, 19)",58,0.021916129363775627,0.0634933565713296
25.0,A_raw_VI_bins,"(36, 20)",50,0.03473998630418429,0.05583175780913041
25.0,A_raw_VI_bins,"(36, 29)",120,0.002635293382248327,0.047905747048946234
25.0,A_raw_VI_bins,"(37, 17)",71,0.017804503642557368,0.022336110186346292
25.0,A_raw_VI_bins,"(37, 25)",55,0.005412552672421467,0.05852482991034924
25.0,A_raw_VI_bins,"(37, 26)",83,0.015326100420400612,0.03468828943409075
25.0,A_raw_VI_bins,"(37, 29)",232,0.013647353525173989,0.042200932629604115
25.0,A_raw_VI_bins,"(37, 30)",55,0.03354026626060791,0.05735460482738752
25.0,A_raw_VI_bins,"(38, 17)",94,0.019796954964475866,0.028301400034540736
25.0,A_raw_VI_bins,"(38, 18)",51,0.02242652888307739,0.05330870427325407
25.0,A_raw_VI_bins,"(38, 21)",54,0.020116239184920448,0.03166626176778431
25.0,A_raw_VI_bins,"(38, 22)",64,0.019585272199174497,0.04941795072203914
25.0,A_raw_VI_bins,"(38, 23)",58,0.0015239777470892335,0.03298706699273912
25.0,A_raw_VI_bins,"(38, 24)",87,0.0015888205099542363,0.03632274525661261
25.0,A_raw_VI_bins,"(38, 29)",200,0.005693445281752085,0.03469938930320504
25.0,A_raw_VI_bins,"(39, 26)",101,0.015234288501980164,0.043457831325850904
25.0,A_raw_VI_bins,"(39, 29)",272,0.024736523941506383,0.06801678066154648
25.0,A_raw_VI_bins,"(39, 32)",69,0.029624726040302418,0.0674483591940841
25.0,A_raw_VI_bins,"(39, 33)",71,0.030386245026238212,0.07681413042368279
25.0,A_raw_VI_bins,"(39, 34)",120,0.03321530909962611,0.10149096849302097
25.0,A_raw_VI_bins,"(39, 35)",162,0.051210845866382915,0.14827086714347182
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 0, 1)",112,0.10320870670823165,0.2786876598772881
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 0, 2)",67,0.02864532156079458,0.2174313181532863
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 1, 1)",79,0.048449730956759945,0.12129207303384451
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 1, 2)",65,0.0657599325376498,0.1339980730954047
25.0,B_raw_plus_absI_mean_past200_tertile,"(1, 0, 1)",74,0.19848783715702767,0.3285836654440451
25.0,B_raw_plus_absI_mean_past200_tertile,"(1, 0, 2)",57,0.10890985536277692,0.2702542233978555
25.0,B_raw_plus_absI_mean_past200_tertile,"(1, 1, 1)",56,0.04899523740469247,0.1119322047987707
25.0,B_raw_plus_absI_mean_past200_tertile,"(2, 17, 0)",52,0.0039623119366438975,0.0070340809740239985
25.0,B_raw_plus_absI_mean_past200_tertile,"(2, 23, 0)",57,0.001124120804091494,0.002659128416068704
25.0,B_raw_plus_absI_mean_past200_tertile,"(2, 24, 0)",69,0.001405238632035899,0.0026840255890187015
25.0,B_raw_plus_absI_mean_past200_tertile,"(3, 1, 1)",53,0.09600151223313724,0.17800149458623
25.0,B_raw_plus_absI_mean_past200_tertile,"(3, 17, 0)",64,0.004179341103246609,0.007177436299516504
25.0,B_raw_plus_absI_mean_past200_tertile,"(4, 17, 0)",61,0.004049265544988717,0.0071064914111063915
25.0,B_raw_plus_absI_mean_past200_tertile,"(5, 17, 0)",58,0.004011527898498235,0.006647728776905115
25.0,B_raw_plus_absI_mean_past200_tertile,"(5, 26, 1)",66,0.00023600734963703796,0.025909728923928094
25.0,B_raw_plus_absI_mean_past200_tertile,"(5, 29, 0)",97,0.008187825704849994,0.04514012589126899
25.0,B_raw_plus_absI_mean_past200_tertile,"(6, 23, 0)",51,0.0011566190329433956,0.0026839476984217014
25.0,B_raw_plus_absI_mean_past200_tertile,"(6, 24, 0)",76,0.0014647970047151349,0.002654013136568517
25.0,B_raw_plus_absI_mean_past200_tertile,"(6, 29, 2)",62,1.483630417686843e-07,0.0031963551511667854
25.0,B_raw_plus_absI_mean_past200_tertile,"(7, 29, 1)",50,0.002523964700929332,0.02972241808365121
25.0,B_raw_plus_absI_mean_past200_tertile,"(7, 29, 2)",117,0.002830128876225718,0.02547081130127149
25.0,B_raw_plus_absI_mean_past200_tertile,"(9, 17, 0)",57,0.003979778323463995,0.007100277781462383
25.0,B_raw_plus_absI_mean_past200_tertile,"(9, 29, 2)",68,1.613448078474633e-07,0.0028342695959955033
25.0,B_raw_plus_absI_mean_past200_tertile,"(10, 23, 0)",62,0.001107857664721934,0.002550720932338102
25.0,B_raw_plus_absI_mean_past200_tertile,"(10, 24, 0)",65,0.0015564766713926925,0.022068287082433302
25.0,B_raw_plus_absI_mean_past200_tertile,"(11, 29, 0)",54,0.005163561122546678,0.008131146386542193
25.0,B_raw_plus_absI_mean_past200_tertile,"(11, 29, 2)",65,1.3584490998752585e-07,0.0028316987426617868
25.0,B_raw_plus_absI_mean_past200_tertile,"(12, 17, 0)",61,0.004368083349120588,0.007167734283852589
25.0,B_raw_plus_absI_mean_past200_tertile,"(13, 17, 0)",58,0.0039197043892152394,0.007103838958100073
25.0,B_raw_plus_absI_mean_past200_tertile,"(13, 29, 2)",71,1.3561309292198231e-07,0.013552567008076805
25.0,B_raw_plus_absI_mean_past200_tertile,"(14, 17, 0)",68,0.004136519356676194,0.0070948444486916284
25.0,B_raw_plus_absI_mean_past200_tertile,"(15, 17, 0)",53,0.003911344015901708,0.006913149331393753
25.0,B_raw_plus_absI_mean_past200_tertile,"(15, 24, 0)",55,0.0011349357743861144,0.048539682778128035
25.0,B_raw_plus_absI_mean_past200_tertile,"(15, 29, 2)",90,0.003144362541706136,0.008107094814544302
25.0,B_raw_plus_absI_mean_past200_tertile,"(16, 17, 0)",87,0.01404927347829038,0.02921458707487451
25.0,B_raw_plus_absI_mean_past200_tertile,"(16, 29, 2)",66,1.393221689682811e-07,0.020536246274998726
25.0,B_raw_plus_absI_mean_past200_tertile,"(17, 26, 1)",54,0.00019970685420522827,0.009273217268735978
25.0,B_raw_plus_absI_mean_past200_tertile,"(17, 29, 0)",95,0.015473970155074013,0.018282010255981584
25.0,B_raw_plus_absI_mean_past200_tertile,"(18, 17, 0)",57,0.004049246072339474,0.007174827428153729
25.0,B_raw_plus_absI_mean_past200_tertile,"(18, 29, 0)",67,0.005937580500150641,0.03054050295490912
25.0,B_raw_plus_absI_mean_past200_tertile,"(19, 17, 0)",59,0.004074896651361182,0.006970034967057004
25.0,B_raw_plus_absI_mean_past200_tertile,"(19, 29, 1)",51,0.002519846815159321,0.026315641936564493
25.0,B_raw_plus_absI_mean_past200_tertile,"(19, 29, 2)",123,0.0028235941796869723,0.017932432145017496
25.0,B_raw_plus_absI_mean_past200_tertile,"(20, 17, 0)",67,0.004377613124565638,0.007175242844670804
25.0,B_raw_plus_absI_mean_past200_tertile,"(20, 23, 0)",64,0.0013836688480241,0.03298430373108591
25.0,B_raw_plus_absI_mean_past200_tertile,"(20, 24, 0)",65,0.001253821166125768,0.002615740571766889
25.0,B_raw_plus_absI_mean_past200_tertile,"(20, 29, 2)",83,0.0028321368772696864,0.011855877445559104
25.0,B_raw_plus_absI_mean_past200_tertile,"(21, 17, 0)",60,0.00455319835043988,0.007107873505567519
25.0,B_raw_plus_absI_mean_past200_tertile,"(21, 29, 0)",107,0.01482839626519239,0.027036896661020104
25.0,B_raw_plus_absI_mean_past200_tertile,"(21, 29, 1)",65,0.013152659980627868,0.05075822542651387
25.0,B_raw_plus_absI_mean_past200_tertile,"(21, 29, 2)",70,1.5601301112111443e-07,0.010756076645919321
25.0,B_raw_plus_absI_mean_past200_tertile,"(22, 23, 0)",58,0.0007683878410820189,0.001882702891289112
25.0,B_raw_plus_absI_mean_past200_tertile,"(22, 29, 0)",54,0.03447299051128122,0.0445192673612248
25.0,B_raw_plus_absI_mean_past200_tertile,"(22, 29, 1)",72,0.023230763089593376,0.04524425873324406
25.0,B_raw_plus_absI_mean_past200_tertile,"(22, 29, 2)",71,1.6180844236712844e-07,0.015806188223889683
25.0,B_raw_plus_absI_mean_past200_tertile,"(23, 17, 0)",50,0.003814098764710394,0.006254840724161048
25.0,B_raw_plus_absI_mean_past200_tertile,"(23, 29, 2)",132,0.0036013452830404025,0.015804114318360207
25.0,B_raw_plus_absI_mean_past200_tertile,"(24, 29, 0)",105,0.011238227729928163,0.015352471719261018
25.0,B_raw_plus_absI_mean_past200_tertile,"(24, 29, 2)",68,1.4314715363061836e-07,0.020687940450397624
25.0,B_raw_plus_absI_mean_past200_tertile,"(25, 24, 0)",77,0.0013186785334777795,0.0026841373249344436
25.0,B_raw_plus_absI_mean_past200_tertile,"(25, 29, 0)",72,0.016306051489392903,0.0338018513302632
25.0,B_raw_plus_absI_mean_past200_tertile,"(25, 29, 2)",68,1.4581305196603722e-07,0.0028332579455040974
25.0,B_raw_plus_absI_mean_past200_tertile,"(26, 29, 1)",61,0.007238057902025474,0.037004547146928524
25.0,B_raw_plus_absI_mean_past200_tertile,"(26, 29, 2)",119,0.006605045029986156,0.017560344739429024
25.0,B_raw_plus_absI_mean_past200_tertile,"(27, 17, 0)",51,0.003977642127479752,0.0068436565462551835
25.0,B_raw_plus_absI_mean_past200_tertile,"(27, 26, 1)",67,0.00023958336257878798,0.0004864457868953842
25.0,B_raw_plus_absI_mean_past200_tertile,"(27, 29, 2)",70,0.0028337278390755394,0.005045916464266442
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 23, 0)",67,0.0013618955284642187,0.0026837260811281016
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 24, 0)",59,0.0013727816666553316,0.0026591001343638787
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 29, 0)",82,0.008069960309022739,0.020287963958083632
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 29, 2)",51,2.9788516986428704e-07,0.007499075771324359
25.0,B_raw_plus_absI_mean_past200_tertile,"(29, 29, 0)",53,0.04240170677044108,0.04777464319687763
25.0,B_raw_plus_absI_mean_past200_tertile,"(29, 29, 2)",51,2.9765335263221004e-07,0.002834107323918311
25.0,B_raw_plus_absI_mean_past200_tertile,"(30, 17, 0)",51,0.003694894856065334,0.00652821863766917
25.0,B_raw_plus_absI_mean_past200_tertile,"(30, 26, 1)",51,0.0001815298315962499,0.0003702844796932281
25.0,B_raw_plus_absI_mean_past200_tertile,"(30, 29, 2)",107,0.002834515322283404,0.010958011739483298
25.0,B_raw_plus_absI_mean_past200_tertile,"(31, 17, 0)",59,0.0040205647145550305,0.00704153250779771
25.0,B_raw_plus_absI_mean_past200_tertile,"(31, 29, 2)",67,0.002832618361703676,0.013906411855160061
25.0,B_raw_plus_absI_mean_past200_tertile,"(32, 24, 0)",59,0.0009187242272339358,0.037212597572280126
25.0,B_raw_plus_absI_mean_past200_tertile,"(32, 29, 2)",62,1.496380367393968e-07,0.002832958437613442
25.0,B_raw_plus_absI_mean_past200_tertile,"(33, 29, 0)",78,0.026397027526314676,0.036974198107752265
25.0,B_raw_plus_absI_mean_past200_tertile,"(33, 29, 1)",55,0.02332231046893085,0.04106264500955992
25.0,B_raw_plus_absI_mean_past200_tertile,"(33, 29, 2)",55,0.002833138791436096,0.03396624499871581
25.0,B_raw_plus_absI_mean_past200_tertile,"(34, 17, 0)",56,0.004470013511082227,0.006848935952370239
25.0,B_raw_plus_absI_mean_past200_tertile,"(35, 23, 0)",64,0.0012268646446107478,0.0026806266844583426
25.0,B_raw_plus_absI_mean_past200_tertile,"(35, 24, 0)",62,0.0014592026748619924,0.002662023349921605
25.0,B_raw_plus_absI_mean_past200_tertile,"(35, 29, 2)",94,0.0028332057866222726,0.01817172705573833
25.0,B_raw_plus_absI_mean_past200_tertile,"(36, 17, 0)",54,0.0044747052604615645,0.00711133592805524
25.0,B_raw_plus_absI_mean_past200_tertile,"(36, 29, 2)",67,1.404812552951995e-07,0.0028332625818491275
25.0,B_raw_plus_absI_mean_past200_tertile,"(37, 26, 1)",52,0.00018511140815202776,0.03467377071954825
25.0,B_raw_plus_absI_mean_past200_tertile,"(37, 29, 0)",100,0.008066859521449365,0.03599765779878883
25.0,B_raw_plus_absI_mean_past200_tertile,"(37, 29, 1)",63,0.010845664985176029,0.042200932629604115
25.0,B_raw_plus_absI_mean_past200_tertile,"(37, 29, 2)",69,1.5346302129071177e-07,0.0233285588027764
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 17, 0)",58,0.004075884888309789,0.028301400034540736
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 23, 0)",56,0.0015132255992701404,0.03292222307078785
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 24, 0)",73,0.0013402658196923767,0.0026402890915687705
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 29, 1)",63,0.007238096847324016,0.022943184942850525
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 29, 2)",105,0.0018472530017438205,0.015758281809621577
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 26, 1)",82,0.00029412034174503,0.043443311684039476
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 29, 0)",121,0.03425349299016822,0.06801678066154648
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 29, 2)",105,0.006954555533432716,0.014600941444507187
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 35, 2)",107,0.06270809114732434,0.12721181495265066
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 0, 0)",227,0.09488356864549359,0.2786876598772881
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 1, 0)",154,0.06629905922985548,0.1352958616489642
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 2, 0)",75,0.034405199148869095,0.09933606763804041
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 3, 0)",55,0.016635065191261594,0.0676645510367696
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 4, 0)",63,0.019673890331121408,0.05781683861740489
25.0,C_raw_plus_V_dev_from_past200_tertile,"(0, 7, 0)",68,0.02564224198604518,0.05266558849779351
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 0, 0)",175,0.16686973210073996,0.3321238209732787
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 1, 0)",106,0.05222834167712301,0.1432916202689919
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 2, 0)",86,0.03586793840766203,0.11492104928004551
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 3, 0)",102,0.02612319826346937,0.0898342757808274
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 4, 0)",83,0.03158912808974772,0.0940958952020646
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 5, 0)",75,0.025515908729426356,0.0898617938796374
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 7, 0)",54,0.012678915865533907,0.059936095790957794
25.0,C_raw_plus_V_dev_from_past200_tertile,"(1, 10, 0)",68,0.02492290998431035,0.056489538807636505
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 0, 0)",94,0.2046254538560997,0.32258073319065333
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 1, 0)",87,0.0574158591422993,0.1357514029506207
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 7, 0)",72,0.01514829658750852,0.0742593550075931
25.0,C_raw_plus_V_dev_from_past200_tertile,"(2, 10, 0)",72,0.033452321953028774,0.07501407356006959
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 0, 0)",83,0.09173206877006918,0.32592698409089704
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 1, 0)",99,0.09503291066942687,0.17800149458623
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 2, 0)",51,0.03655460840463756,0.08630028149053859
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 3, 0)",55,0.012681364842106108,0.0593152437517967
25.0,C_raw_plus_V_dev_from_past200_tertile,"(3, 10, 0)",65,0.0332237167199089,0.06984591051732911
