temperature_C,voltage_bin,current_bin,voltage_bin_left_V,voltage_bin_right_V,current_bin_left_A,current_bin_right_A,n_samples,SOC_min_fraction,SOC_max_fraction,SOC_range_fraction,SOC_q25_fraction,SOC_q75_fraction,SOC_IQR_fraction,number_of_profiles_present,dominant_profile_fraction,profile_entropy_bits
25.0,10,30,3.491564989,3.501601934,0.002509287,0.083783463,20,0.1735679455674661,0.2116657888586934,0.038097843291227285,0.17883849394534415,0.18343549509296822,0.004597001147624069,2,0.85,0.6098403047164004
25.0,10,31,3.491564989,3.501601934,0.083783463,0.182396129,15,0.1669795888980771,0.2053430432975752,0.03836345439949809,0.1703161781991701,0.1997730987650044,0.029456920565834294,2,0.5333333333333333,0.9967916319816366
25.0,10,32,3.491564989,3.501601934,0.182396129,0.349459708,22,0.1617883591871419,0.1981066030163397,0.036318243829197794,0.1619387072800651,0.16672449672946935,0.0047857894494042486,3,0.4090909090909091,1.5022202538208598
25.0,10,33,3.491564989,3.501601934,0.349459708,0.500268459,14,0.1383663649859217,0.1736578388147962,0.035291473828874514,0.15798241308748656,0.1583090688647524,0.00032665577726584405,3,0.7142857142857143,1.1488348542809166
25.0,10,34,3.491564989,3.501601934,0.500268459,0.886049867,27,0.0959614990902708,0.1827724879096721,0.0868109888194013,0.1307878081075625,0.16508678365465365,0.03429897554709116,3,0.4444444444444444,1.4558764720277595
25.0,10,35,3.491564989,3.501601934,0.886049867,2.142187363144147,6,0.1081992422905351,0.1690958727197435,0.0608966304292084,0.12071070465780545,0.14512773708295382,0.024417032425148366,2,0.6666666666666666,0.9182958340544896
25.0,11,0,3.501601934,3.513095617,-4.001959807144147,-2.499832153,14,0.5920244495804159,0.732701429550709,0.14067697997029316,0.6250085773266093,0.7288698559207523,0.10386127859414296,3,0.7142857142857143,1.0949143184120975
25.0,11,1,3.501601934,3.513095617,-2.499832153,-2.120191574,16,0.5507234033247603,0.6399184267354173,0.08919502341065699,0.5782195123782408,0.6214713647293248,0.043251852351084086,3,0.5,1.271782221599798
25.0,11,2,3.501601934,3.513095617,-2.120191574,-1.667404056,34,0.4645131179281011,0.5625145158149316,0.09800139788683049,0.4805651667096632,0.5175143940907962,0.03694922738113304,2,0.6176470588235294,0.9596868937742169
25.0,11,3,3.501601934,3.513095617,-1.667404056,-1.502688408,33,0.4374287649616066,0.5145146227553734,0.07708585779376681,0.4663596777278729,0.4896894452941915,0.023329767566318604,3,0.36363636363636365,1.5809826417057937
25.0,11,4,3.501601934,3.513095617,-1.502688408,-1.350073576,50,0.3932881284403695,0.4604375049614289,0.0671493765210594,0.42730817114110764,0.45637293132397017,0.029064760182862526,3,0.64,1.2897515445864547
25.0,11,5,3.501601934,3.513095617,-1.350073576,-1.1543744508999998,65,0.3434210568318914,0.4447837908948738,0.10136273406298241,0.3978763959889035,0.4235971466322286,0.025720750643325074,3,0.47692307692307695,1.4556221732103853
25.0,11,6,3.501601934,3.513095617,-1.1543744508999998,-1.111308098,30,0.3428616832675326,0.4497441711142675,0.10688248784673493,0.3684022501663212,0.3888031809898637,0.020400930823542496,3,0.8333333333333334,0.8118475207241325
25.0,11,7,3.501601934,3.513095617,-1.111308098,-1.0447355508000005,68,0.3379503732818361,0.4423050024727541,0.10435462919091804,0.3683304742130597,0.38952084733194337,0.021190373118883665,3,0.6029411764705882,1.3658699378094263
25.0,11,8,3.501601934,3.513095617,-1.0447355508000005,-1.000233412,12,0.3401814618042161,0.3631625603100638,0.022981098505847675,0.3514569785621446,0.3571238278495252,0.005666849287380593,4,0.3333333333333333,1.8553885422075338
25.0,11,9,3.501601934,3.513095617,-1.000233412,-1.00005281,49,0.3136195187486311,0.392478460797099,0.07885894204846794,0.3512308925272923,0.3890913223531311,0.037860429825838815,2,0.6326530612244898,0.9486131982385806
25.0,11,10,3.501601934,3.513095617,-1.00005281,-0.901259542,59,0.2947551931458452,0.3919592221416235,0.09720402899577829,0.3288154889420838,0.384864931504349,0.056049442562265184,4,0.4915254237288136,1.713525123355194
25.0,11,11,3.501601934,3.513095617,-0.901259542,-0.8342354297999997,58,0.2849093970793461,0.3560888265997013,0.07117942952035522,0.3084369727605314,0.32083149232606156,0.012394519565530171,3,0.4827586206896552,1.4549822242836465
25.0,11,12,3.501601934,3.513095617,-0.8342354297999997,-0.747199833,53,0.2817460053266053,0.3625824562487156,0.08083645092211028,0.2994569547925814,0.3174660156017241,0.01800906080914272,3,0.41509433962264153,1.5097045595207814
25.0,11,13,3.501601934,3.513095617,-0.747199833,-0.66664809,36,0.2519996026587495,0.3568279123923044,0.10482830973355489,0.28497844655417054,0.29102564522258645,0.00604719866841591,3,0.5555555555555556,1.4304980190775545
25.0,11,14,3.501601934,3.513095617,-0.66664809,-0.592417657,45,0.2455591908328241,0.2979985141010294,0.0524393232682053,0.2822056758328956,0.2914791675732591,0.009273491740363515,3,0.6,1.3709505944546687
25.0,11,15,3.501601934,3.513095617,-0.592417657,-0.500126302,10,0.2460921344485575,0.27834974487374,0.03225761042518249,0.24906176689071247,0.26801480482361334,0.018953037932900874,2,0.9,0.4689955935892812
25.0,11,16,3.501601934,3.513095617,-0.500126302,-0.49994573,8,0.2565966337629057,0.2653457989181454,0.008749165155239713,0.26049970074379647,0.26318158561639415,0.002681884872597684,1,1.0,-0.0
25.0,11,17,3.501601934,3.513095617,-0.49994573,-0.499765098,64,0.2566620243099392,0.266905043951171,0.01024301964123181,0.26111635839749414,0.26391619884283046,0.0027998404453363213,1,1.0,-0.0
25.0,11,18,3.501601934,3.513095617,-0.499765098,-0.480259299,39,0.2394695587708496,0.2668406618091873,0.027371103038337702,0.25698694447143333,0.26537849280075854,0.008391548329325205,2,0.8205128205128205,0.6789538995185758
25.0,11,19,3.501601934,3.513095617,-0.480259299,-0.359251082,18,0.2180451561671297,0.2547382832620977,0.036693127094968,0.2397499431290061,0.2462956939339203,0.006545750804914208,2,0.7222222222222222,0.8524051786494786
25.0,11,20,3.501601934,3.513095617,-0.359251082,-0.277615696,14,0.2226082905527502,0.2462482305305749,0.02363993997782471,0.2287384990195663,0.2426210541103175,0.013882555090751203,3,0.6428571428571429,1.1981174211304033
25.0,11,21,3.501601934,3.513095617,-0.277615696,-0.222168654,15,0.2119831952790789,0.2615717181387191,0.04958852285964019,0.23117093863574395,0.2496423274330197,0.01847138879727575,3,0.5333333333333333,1.456564762130954
25.0,11,22,3.501601934,3.513095617,-0.222168654,-0.167624652,4,0.2007900263395516,0.2680814516686507,0.06729142532909912,0.209218020804657,0.2261115656354605,0.016893544830803492,3,0.5,1.5
25.0,11,24,3.501601934,3.513095617,-0.167263433,-0.111093946,10,0.1908569936560235,0.2365803212118175,0.045723327555794,0.20455288877932254,0.2298734631559684,0.025320574376645866,3,0.5,1.3609640474436813
25.0,11,25,3.501601934,3.513095617,-0.111093946,-0.056369338,11,0.1908139994374169,0.225596848056191,0.03478284861877412,0.19085699666964773,0.22214800148225025,0.031291004812602524,3,0.5454545454545454,1.3221793455166666
25.0,11,26,3.501601934,3.513095617,-0.056369338,-0.050228622,6,0.2047520441402832,0.2218493955925723,0.017097351452289106,0.21148071384585004,0.21149867933521563,1.7965489365584508e-05,2,0.8333333333333334,0.6500224216483541
25.0,11,27,3.501601934,3.513095617,-0.050228622,-0.000199852,9,0.1810631680843393,0.2311251948372861,0.0500620267529468,0.1978905474018876,0.2025013730872907,0.0046108256854030805,2,0.7777777777777778,0.7642045065086203
25.0,11,28,3.501601934,3.513095617,-0.000199852,-1.92431e-05,13,0.1810633285018784,0.2174667971695991,0.036403468667720706,0.2057543909581592,0.2174666432429435,0.011712252284784314,3,0.46153846153846156,1.4604846813131116
25.0,11,29,3.501601934,3.513095617,-1.92431e-05,0.002509287,154,0.1810633470472585,0.2174668008786754,0.03640345383141691,0.20764099011792486,0.2174666281748221,0.009825638056897235,3,0.538961038961039,1.18826734814314
25.0,11,30,3.501601934,3.513095617,0.002509287,0.083783463,14,0.1809947411949291,0.2219639142427213,0.04096917304779221,0.1917572592428681,0.21482664433905277,0.02306938509618467,2,0.6428571428571429,0.9402859586706311
25.0,11,31,3.501601934,3.513095617,0.083783463,0.182396129,30,0.1735531871538842,0.2133163624711672,0.03976317531728299,0.1804729089680293,0.2049427006974329,0.024469791729403584,3,0.4666666666666667,1.4294732983598406
25.0,11,32,3.501601934,3.513095617,0.182396129,0.349459708,10,0.1665448462403415,0.182337597340604,0.015792751100262514,0.1667229949013972,0.17899990609620003,0.012276911194802842,1,1.0,-0.0
25.0,11,33,3.501601934,3.513095617,0.349459708,0.500268459,10,0.1619204105640269,0.1895172748612457,0.027596864297218804,0.1683558266323235,0.18087092355235418,0.012515096920030666,3,0.5,1.4854752972273344
25.0,11,34,3.501601934,3.513095617,0.500268459,0.886049867,24,0.1245555827791321,0.1895827131626331,0.06502713038350098,0.14104197487761444,0.182984140191005,0.04194216531339057,3,0.5,1.4899343783255763
25.0,11,35,3.501601934,3.513095617,0.886049867,2.142187363144147,12,0.1050659043294427,0.169488203483812,0.0644222991543693,0.12354093520299336,0.15127502885858002,0.027734093655586656,2,0.6666666666666666,0.9182958340544896
25.0,12,0,3.513095617,3.523618221,-4.001959807144147,-2.499832153,22,0.6163724483857844,0.7473255355660191,0.13095308718023468,0.6414589403548742,0.7336169027727899,0.09215796241791574,3,0.4090909090909091,1.5440240964819507
25.0,12,1,3.513095617,3.523618221,-2.499832153,-2.120191574,28,0.5547839588335948,0.6464225869149572,0.09163862808136247,0.5921222475998467,0.6435767002609727,0.05145445266112603,3,0.5714285714285714,1.3787834934861753
25.0,12,2,3.513095617,3.523618221,-2.120191574,-1.667404056,26,0.51043242247423,0.5831993476643555,0.07276692519012551,0.5182787879122743,0.5617041942990968,0.04342540638682246,2,0.5769230769230769,0.9828586897127056
25.0,12,3,3.513095617,3.523618221,-1.667404056,-1.502688408,52,0.4721032765645107,0.5398434547345627,0.06774017817005207,0.4910144531341222,0.5253158003870178,0.034301347252895575,3,0.5,1.497863726042463
25.0,12,4,3.513095617,3.523618221,-1.502688408,-1.350073576,28,0.4348701928425508,0.5219854145201936,0.08711522167764285,0.461400787206275,0.4784021055998915,0.017001318393616516,3,0.39285714285714285,1.5353095429737658
25.0,12,5,3.513095617,3.523618221,-1.350073576,-1.1543744508999998,29,0.3858570418755573,0.4659581202538199,0.08010107837826258,0.424129051323346,0.4425791884208944,0.01845013709754839,2,0.6206896551724138,0.9575534837147482
25.0,12,6,3.513095617,3.523618221,-1.1543744508999998,-1.111308098,47,0.3830171646959441,0.4456852387898372,0.06266807409389308,0.4080534873428025,0.42118808226855475,0.013134594925752252,3,0.7659574468085106,0.887853085703236
25.0,12,7,3.513095617,3.523618221,-1.111308098,-1.0447355508000005,41,0.3500906218667405,0.4586932063230582,0.10860258445631771,0.3950973123444736,0.4192499602175439,0.02415264787307031,3,0.3902439024390244,1.5683637920859685
25.0,12,8,3.513095617,3.523618221,-1.0447355508000005,-1.000233412,20,0.3534280063767376,0.4163000601804394,0.06287205380370181,0.37532596445310257,0.4008242033204201,0.025498238867317558,4,0.3,1.9709505944546686
25.0,12,9,3.513095617,3.523618221,-1.000233412,-1.00005281,51,0.3530404315754276,0.4170648113199821,0.0640243797445545,0.3742918514496616,0.4135529016442262,0.039261050194564606,2,0.5294117647058824,0.9975025463691152
25.0,12,10,3.513095617,3.523618221,-1.00005281,-0.901259542,60,0.3372312890651272,0.4171936238219381,0.07996233475681086,0.37143716899383605,0.4082513561701167,0.036814187176280655,4,0.48333333333333334,1.7317692181523021
25.0,12,11,3.513095617,3.523618221,-0.901259542,-0.8342354297999997,36,0.3148914026514601,0.3796164134838417,0.06472501083238158,0.34977750317386025,0.36032589962308953,0.01054839644922928,3,0.6666666666666666,1.2449187529382073
25.0,12,12,3.513095617,3.523618221,-0.8342354297999997,-0.747199833,33,0.3062967236831962,0.3354685563188145,0.02917183263561829,0.3222711917673053,0.3270007917282569,0.004729599960951625,3,0.45454545454545453,1.4949188482339508
25.0,12,13,3.513095617,3.523618221,-0.747199833,-0.66664809,34,0.2893540625731032,0.3579765483345133,0.06862248576141011,0.30907735946004217,0.3290609756469137,0.019983616186871556,3,0.6470588235294118,1.2896085583481507
25.0,12,14,3.513095617,3.523618221,-0.66664809,-0.592417657,63,0.2629841532252398,0.3686839957599702,0.10569984253473036,0.3038309056636034,0.32556260359490496,0.021731697931301586,3,0.6190476190476191,1.3377537222860727
25.0,12,15,3.513095617,3.523618221,-0.592417657,-0.500126302,33,0.2646138586486175,0.3220471403970649,0.05743328174844742,0.2895428406347426,0.3003678922737101,0.010825051638967464,4,0.3939393939393939,1.7154752618527374
25.0,12,16,3.513095617,3.523618221,-0.500126302,-0.49994573,12,0.2799630872564369,0.2914325138191138,0.011469426562676854,0.28149493380835483,0.28784381456246144,0.006348880754106612,1,1.0,-0.0
25.0,12,17,3.513095617,3.523618221,-0.49994573,-0.499765098,91,0.2798323121896189,0.2913681307498611,0.011535818560242217,0.2826390349414648,0.28748744387018954,0.0048484089287247345,1,1.0,-0.0
25.0,12,18,3.513095617,3.523618221,-0.499765098,-0.480259299,50,0.2653489655298936,0.2914979015843401,0.02614893605444646,0.28218103556556834,0.2886063345293322,0.00642529896376387,2,0.88,0.5293608652873644
25.0,12,19,3.513095617,3.523618221,-0.480259299,-0.359251082,15,0.2544594052524495,0.2937275311173173,0.03926812586486783,0.26610697178303533,0.2722757568429799,0.006168785059944559,2,0.9333333333333333,0.35335933502142136
25.0,12,20,3.513095617,3.523618221,-0.359251082,-0.277615696,29,0.223538625115273,0.2741006384841741,0.05056201336890109,0.2298214300303656,0.2469895829519648,0.017168152921599206,3,0.5172413793103449,1.1783577099564695
25.0,12,21,3.513095617,3.523618221,-0.277615696,-0.222168654,29,0.2192299399129282,0.2363511136773453,0.017121173764417102,0.2194882705685577,0.223934571376943,0.004446300808385317,2,0.896551724137931,0.4798320236161285
25.0,12,22,3.513095617,3.523618221,-0.222168654,-0.167624652,38,0.2156562742771185,0.2512565981515781,0.03560032387445958,0.21966765620647427,0.2203996887273439,0.0007320325208696188,3,0.7368421052631579,1.0946322827465713
25.0,12,23,3.513095617,3.523618221,-0.167624652,-0.167263433,2,0.2238264916828077,0.2239130782085331,8.658652572540726e-05,0.22384813831423905,0.22389143157710173,4.3293262862675874e-05,1,1.0,-0.0
25.0,12,24,3.513095617,3.523618221,-0.167263433,-0.111093946,14,0.2098271970012235,0.2304625038763952,0.020635306875171705,0.2238156835511223,0.2241178529947234,0.0003021694436010913,2,0.5714285714285714,0.9852281360342515
25.0,12,25,3.513095617,3.523618221,-0.111093946,-0.056369338,11,0.2120442550161957,0.2664858391450069,0.0544415841288112,0.22300012221427346,0.24842869225130015,0.0254285700370267,2,0.6363636363636364,0.9456603046006401
25.0,12,27,3.513095617,3.523618221,-0.050228622,-0.000199852,3,0.2121231289819204,0.2310790965856647,0.018955967603744295,0.214759112531653,0.22423709633352515,0.009477983801872147,2,0.6666666666666666,0.9182958340544896
25.0,12,28,3.513095617,3.523618221,-0.000199852,-1.92431e-05,6,0.2155404046763314,0.2254837935638111,0.009943388887479698,0.21942470894832405,0.22144817996865634,0.0020234710203322903,1,1.0,-0.0
25.0,12,29,3.513095617,3.523618221,-1.92431e-05,0.002509287,68,0.215540393085469,0.2326563138782786,0.017115920792809602,0.21875024627173908,0.2214482312002693,0.0026979849285302115,2,0.8382352941176471,0.6385146263620961
25.0,12,30,3.513095617,3.523618221,0.002509287,0.083783463,29,0.1985392416203781,0.2620585960329737,0.06351935441259562,0.2209568013424386,0.2275427151216175,0.006585913779178887,2,0.896551724137931,0.4798320236161285
25.0,12,31,3.513095617,3.523618221,0.083783463,0.182396129,21,0.1810388254182583,0.2247566945777152,0.043717869159456885,0.1940079817191093,0.2208359916356835,0.02682800991657419,3,0.47619047619047616,1.5190461643198379
25.0,12,32,3.513095617,3.523618221,0.182396129,0.349459708,21,0.1731985531205616,0.2055870383742919,0.03238848525373031,0.1787982175522094,0.2011768551529422,0.022378637600732804,3,0.7142857142857143,1.1254908068679135
25.0,12,33,3.513095617,3.523618221,0.349459708,0.500268459,6,0.1672209496035333,0.1787081829766662,0.011487233373132927,0.17398828820109297,0.17788522581791108,0.0038969376168181136,1,1.0,-0.0
25.0,12,34,3.513095617,3.523618221,0.500268459,0.886049867,12,0.138219741500799,0.1898424375035863,0.051622696002787294,0.14489206411777886,0.18966398377102592,0.04477191965324706,3,0.4166666666666667,1.5545851693377994
25.0,12,35,3.513095617,3.523618221,0.886049867,2.142187363144147,18,0.1080472415724168,0.1713210935522073,0.06327385197979049,0.12839746329917986,0.1670064104150641,0.03860894711588422,2,0.7222222222222222,0.8524051786494786
25.0,13,0,3.523618221,3.534140825,-4.001959807144147,-2.499832153,9,0.6423250700680891,0.748371785709456,0.1060467156413668,0.6475764286137812,0.6865213876222325,0.038944959008451296,3,0.4444444444444444,1.5304930567574824
25.0,13,1,3.523618221,3.534140825,-2.499832153,-2.120191574,17,0.591647998298164,0.6643845253038556,0.07273652700569166,0.5985414752341625,0.6331989821143053,0.0346575068801428,3,0.6470588235294118,1.2607717938967942
25.0,13,2,3.523618221,3.534140825,-2.120191574,-1.667404056,30,0.5069582945258404,0.5982663781639076,0.0913080836380672,0.5291668436199946,0.577537745487746,0.04837090186775139,2,0.5666666666666667,0.9871377743721863
25.0,13,3,3.523618221,3.534140825,-1.667404056,-1.502688408,25,0.4887135210870998,0.535723689390289,0.047010168303189215,0.5144512606138862,0.5280611064031776,0.013609845789291364,3,0.56,1.4269608142719163
25.0,13,4,3.523618221,3.534140825,-1.502688408,-1.350073576,34,0.4696425461624379,0.5475899453626419,0.07794739920020405,0.4875624844408369,0.5055590734662856,0.017996589025448706,3,0.4117647058823529,1.5656531116458186
25.0,13,5,3.523618221,3.534140825,-1.350073576,-1.1543744508999998,39,0.4283352593863373,0.4892805998690341,0.060945340482696786,0.4618528441029863,0.4858328905859517,0.023980046482965367,3,0.46153846153846156,1.5333078911739018
25.0,13,6,3.523618221,3.534140825,-1.1543744508999998,-1.111308098,38,0.4089866537848854,0.4677493086482239,0.05876265486333848,0.43091581805664386,0.45059840354537317,0.01968258548872931,3,0.8947368421052632,0.5907239186406502
25.0,13,7,3.523618221,3.534140825,-1.111308098,-1.0447355508000005,47,0.3910560245584223,0.4596755115272662,0.0686194869688439,0.4141005879737703,0.45465248045744366,0.04055189248367336,3,0.5957446808510638,1.3768326010506726
25.0,13,8,3.523618221,3.534140825,-1.0447355508000005,-1.000233412,32,0.3995252972717157,0.4628880780706782,0.06336278079896251,0.41217772233659566,0.44070607477810053,0.028528352441504867,4,0.34375,1.9252361177297612
25.0,13,9,3.523618221,3.534140825,-1.000233412,-1.00005281,39,0.4066559306070874,0.4630188995009469,0.0563629688938595,0.4129998251198962,0.43868495508016353,0.02568512996026734,2,0.6153846153846154,0.9612366047228759
25.0,13,10,3.523618221,3.534140825,-1.00005281,-0.901259542,67,0.350954072051853,0.4627572622040236,0.11180319015217055,0.39911480177135306,0.43881577349680795,0.03970097172545489,3,0.4925373134328358,1.5060346238191071
25.0,13,11,3.523618221,3.534140825,-0.901259542,-0.8342354297999997,37,0.3473843766697688,0.4483889197000857,0.10100454303031692,0.367231096423445,0.3889944293007329,0.021763332877287933,3,0.40540540540540543,1.5650698550436721
25.0,13,12,3.523618221,3.534140825,-0.8342354297999997,-0.747199833,53,0.3407557783844172,0.4482797277467716,0.10752394936235443,0.3545516792341698,0.3723111114194455,0.017759432185275703,3,0.5283018867924528,1.4012021093183358
25.0,13,13,3.523618221,3.534140825,-0.747199833,-0.66664809,46,0.3069288379438595,0.3818209923124613,0.0748921543686018,0.32471231893130315,0.35084653610401617,0.026134217172713026,3,0.5,1.414027862689752
25.0,13,14,3.523618221,3.534140825,-0.66664809,-0.592417657,44,0.3041323026330047,0.355985767599043,0.051853464966038265,0.320956097864189,0.3489096390321643,0.027953541167975327,3,0.5681818181818182,1.4174995571322393
25.0,13,15,3.523618221,3.534140825,-0.592417657,-0.500126302,25,0.2970543524863354,0.3381308833493373,0.04107653086300189,0.3108050342158001,0.3285182387197003,0.017713204503900237,2,0.56,0.9895875212220556
25.0,13,16,3.523618221,3.534140825,-0.500126302,-0.49994573,17,0.3050761479048528,0.3134203834919694,0.008344235587116555,0.3082124670358165,0.3117242860710264,0.0035118190352099177,1,1.0,-0.0
25.0,13,17,3.523618221,3.534140825,-0.49994573,-0.499765098,93,0.2915632861041247,0.3161649458383825,0.02460165973425782,0.3065056540941803,0.3130280527279009,0.006522398633720616,1,1.0,-0.0
25.0,13,18,3.523618221,3.534140825,-0.499765098,-0.480259299,55,0.2819286884490344,0.3212138144003181,0.039285125951283695,0.30572501482719683,0.31237567493326346,0.00665066010606663,3,0.7454545454545455,1.057748846674495
25.0,13,19,3.523618221,3.534140825,-0.480259299,-0.359251082,41,0.260629983650662,0.3581819115296867,0.09755192787902472,0.285665764772418,0.3238761683216423,0.03821040354922428,2,0.6829268292682927,0.9011701959974223
25.0,13,20,3.523618221,3.534140825,-0.359251082,-0.277615696,24,0.2624084944988725,0.2967970451523708,0.03438855065349833,0.26482611483397167,0.27679132319648303,0.01196520836251136,3,0.4166666666666667,1.5283688992090207
25.0,13,21,3.523618221,3.534140825,-0.277615696,-0.222168654,14,0.2470832426857073,0.2763368961433839,0.02925365345767661,0.25596250289078565,0.27613961514082064,0.02017711225003499,2,0.7142857142857143,0.863120568566631
25.0,13,22,3.523618221,3.534140825,-0.222168654,-0.167624652,5,0.2400364808443209,0.2547091039608541,0.014672623116533223,0.2407915448728902,0.2546145327216736,0.013822987848783413,1,1.0,-0.0
25.0,13,24,3.523618221,3.534140825,-0.167263433,-0.111093946,8,0.2307127580189374,0.2547737601108306,0.024061002091893186,0.24446588171134315,0.24663874382730364,0.002172862115960489,2,0.625,0.954434002924965
25.0,13,25,3.523618221,3.534140825,-0.111093946,-0.056369338,5,0.2227532421718457,0.2400594386341341,0.017306196462288398,0.2246384069623593,0.2308673068722982,0.006228899909938912,1,1.0,-0.0
25.0,13,26,3.523618221,3.534140825,-0.056369338,-0.050228622,23,0.2305642777533469,0.2586067620300962,0.028042484276749297,0.2306042221841756,0.23068408716865624,7.986498448064872e-05,2,0.9130434782608695,0.4262286569981449
25.0,13,27,3.523618221,3.534140825,-0.050228622,-0.000199852,10,0.2160263158123311,0.2463578388276748,0.030331523015343725,0.21860302427006745,0.2364232529484754,0.017820228678407962,2,0.7,0.8812908992306927
25.0,13,28,3.523618221,3.534140825,-0.000199852,-1.92431e-05,8,0.2098273245007126,0.2421862979588726,0.032358973458159995,0.2144770525983934,0.22408536947031663,0.009608316871923234,2,0.75,0.8112781244591328
25.0,13,29,3.523618221,3.534140825,-1.92431e-05,0.002509287,114,0.2098273337734029,0.2421863151133495,0.03235898133994661,0.23742010111679024,0.2421861993206317,0.004766098203841468,3,0.6578947368421053,1.268762062933457
25.0,13,30,3.523618221,3.534140825,0.002509287,0.083783463,26,0.209821084443902,0.261112472397363,0.051291387953461026,0.21605483640485051,0.24346941913543058,0.02741458273058006,2,0.6923076923076923,0.8904916402194913
25.0,13,31,3.523618221,3.534140825,0.083783463,0.182396129,18,0.199418154016252,0.2620763569436137,0.06265820292736168,0.21570769215514835,0.2310376136996379,0.015329921544489561,2,0.6666666666666666,0.9182958340544896
25.0,13,32,3.523618221,3.534140825,0.182396129,0.349459708,12,0.2012914169210998,0.2336374257602396,0.032346008839139795,0.2013701730077516,0.22041218321821898,0.01904201021046739,3,0.5,1.4591479170272448
25.0,13,33,3.523618221,3.534140825,0.349459708,0.500268459,17,0.1754345668322945,0.207502905437014,0.0320683386047195,0.1802276606872441,0.2054559790995219,0.025228318412277795,3,0.6470588235294118,1.2607717938967942
25.0,13,34,3.523618221,3.534140825,0.500268459,0.886049867,13,0.1671441638476217,0.2076971822038897,0.040553018356267984,0.1734067407771429,0.2066397158828798,0.03323297510573689,3,0.46153846153846156,1.5262349099495227
25.0,13,35,3.523618221,3.534140825,0.886049867,2.142187363144147,14,0.1053541765014429,0.1939635854059557,0.08860940890451281,0.13891121153044653,0.17159915046514582,0.03268793893469929,2,0.8571428571428571,0.5916727785823275
25.0,14,0,3.534140825,3.542720795,-4.001959807144147,-2.499832153,14,0.6334384079926583,0.7704982890539994,0.13705988106134115,0.6591127073141736,0.6999979896716896,0.040885282357515984,3,0.5,1.4926140680171256
25.0,14,1,3.534140825,3.542720795,-2.499832153,-2.120191574,15,0.6155334137376816,0.668931961952386,0.05339854821470447,0.6503125307553603,0.667822667252514,0.017510136497153717,2,0.7333333333333333,0.8366407419411672
25.0,14,2,3.534140825,3.542720795,-2.120191574,-1.667404056,15,0.553050039036955,0.6313357022633586,0.07828566322640351,0.5642718843903256,0.5954630343401828,0.031191149949857166,2,0.6666666666666666,0.9182958340544896
25.0,14,3,3.534140825,3.542720795,-1.667404056,-1.502688408,10,0.5145895158795064,0.5572451890336647,0.0426556731541583,0.5229839550858826,0.5464813947726357,0.023497439686753108,2,0.9,0.4689955935892812
25.0,14,4,3.534140825,3.542720795,-1.502688408,-1.350073576,40,0.4782218690165153,0.5477844066560509,0.06956253763953557,0.5169037802760982,0.52202010596749,0.005116325691391865,3,0.675,1.199145905602501
25.0,14,5,3.534140825,3.542720795,-1.350073576,-1.1543744508999998,34,0.4705617753679595,0.542665431525277,0.07210365615731751,0.48318956229447174,0.5014717263939892,0.01828216409951744,2,0.5882352941176471,0.9774178175281716
25.0,14,6,3.534140825,3.542720795,-1.1543744508999998,-1.111308098,19,0.4450252852027944,0.4886265886900335,0.04360130348723912,0.44581573381682993,0.4811855427878228,0.035369808970992844,2,0.8947368421052632,0.4854607607459134
25.0,14,7,3.534140825,3.542720795,-1.111308098,-1.0447355508000005,31,0.4281563642381299,0.4815444232495822,0.05338805901145227,0.4418377424968405,0.46963321373920197,0.02779547124236148,3,0.45161290322580644,1.540251345167931
25.0,14,8,3.534140825,3.542720795,-1.0447355508000005,-1.000233412,19,0.4158381791359696,0.4648382842914427,0.049000105155473095,0.43436964615152984,0.4398666454067524,0.005496999255222568,4,0.6842105263157895,1.2949950747154697
25.0,14,9,3.534140825,3.542720795,-1.000233412,-1.00005281,37,0.4151921457159065,0.4666596539012568,0.051467508185350286,0.4328777778757595,0.4637977623523222,0.03091998447656269,2,0.5405405405405406,0.9952525494396791
25.0,14,10,3.534140825,3.542720795,-1.00005281,-0.901259542,41,0.391869098999965,0.4665308358356869,0.07466173683572186,0.4373527024874485,0.4644478446925226,0.027095142205074085,3,0.7317073170731707,1.0225265684903675
25.0,14,11,3.534140825,3.542720795,-0.901259542,-0.8342354297999997,43,0.3768337167311257,0.4584906240076494,0.0816569072765237,0.39283908798993317,0.4111122417763135,0.018273153786380336,3,0.6046511627906976,1.3625262038963024
25.0,14,12,3.534140825,3.542720795,-0.8342354297999997,-0.747199833,34,0.36725606167494,0.452592063219306,0.08533600154436599,0.3852382736015001,0.41134756060863226,0.026109287007132165,3,0.4411764705882353,1.5205689178037252
25.0,14,13,3.534140825,3.542720795,-0.747199833,-0.66664809,22,0.3431881185108639,0.3883654465032471,0.04517732799238322,0.37077247034402966,0.37557390237806965,0.004801432034039987,2,0.7727272727272727,0.7732266742876346
25.0,14,14,3.534140825,3.542720795,-0.66664809,-0.592417657,16,0.3548965625702055,0.3878989889271568,0.033002426356951275,0.3613354336227601,0.37634513084753424,0.015009697224774132,3,0.5625,1.3663146570363986
25.0,14,15,3.534140825,3.542720795,-0.592417657,-0.500126302,18,0.3070632441203984,0.3632686510002452,0.056205406879846764,0.3321157099411983,0.3614962063625195,0.02938049642132118,3,0.6666666666666666,1.224394445405986
